SMILES,Energygap
Cc1ccccc1/C=C/C(=O)O,156.2905291
Clc1ccc(C=O)cn1,172.9948187
CC(C)(C)OC(=O)N[C@@H](CCC(=O)O)C(=O)OCc1ccccc1,197.5153603
Nc1c(Cl)cc(Cl)cc1Cl,165.4440029
O[C@@H](c1ccccc1)C(F)(F)F,201.5866387
Oc1cccc(c1)N(=O)=O,159.9890671
OCC[C@@H](O)CO,233.1723043
OC(=O)/C=C/C=C/c1ccccc1,139.0057937
COP(=O)(Cl)Cl,244.6481888
COc1ccc(OC)c(Br)c1,168.0155348
CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,157.9603305
C[C@H]1NC(=O)O[C@@H]1c1ccccc1,200.3027553
CC[C@@H](C(=O)Cl)c1ccccc1,188.8387934
CCOC(OCC)(OCC)c1ccccc1,201.816307
C1C=C[C@H]2[C@H]3C[C@H](C=C3)[C@H]12,202.9659035
CCOC(=O)c1ccc(Br)cc1,174.4242842
Nc1c(Br)cc(Br)cc1C=O,142.4752909
NS(=O)(=O)O,258.3937735
CC1(C)CO[C]([N]1)c1ccccc1,176.7755604
COc1cc(C=O)c(Br)c(Br)c1O,155.9278289
O=Cc1c[nH]c2ccccc12,161.6525935
COc1ccc(C=O)c2ccccc12,143.7936874
CC(=O)c1ccc(N)cc1,161.40912
O=N(=O)c1cccc(/C=C/C(=O)c2ccccc2)c1,150.0882301
COC(=O)C1CC1,255.8624022
Nc1cccc(c1)C(=O)O,161.8069607
On1ccccc1=S,144.4751621
OC(=O)/C=C\c1cccc(c1)N(=O)=O,171.1053891
ClC(=O)N1CCOCC1,227.3496482
Fc1cccnc1C#N,181.4818779
NC(CO)(CO)CO,229.9738909
Cc1ccsc1Br,178.3982987
OC(=O)CCCCCCCC(=O)O,247.6508194
COc1ccc(/C=C/C(=O)O)cc1,149.0252299
O=S(=O)(c1ccccc1)c1ccccc1,179.9607961
CCOC(=O)C(=O)N,204.4468248
CCOC(=O)[C@@H](Br)C(C)C,216.9329988
O=C1C=CC=C/C1=C/Nc2ccccc2,121.5955565
Br[C@@H]1CCCC=C1,199.1857893
ClP(Cl)c1ccccc1,180.6874515
COc1sccn1,190.0680835
Cc1ccc(cc1)S(=O)(=O)Cl,180.550027
CCOC(=O)CCCCC(=O)O,222.8880593
CC(C)[C@@H](N)C(=O)O,225.2619258
NC(=O)CC#N,247.9859092
O=N(=O)c1ccccc1/C=C/C(=O)c1ccccc1,153.6173407
[nH]1ncc2ccccc12,171.7768237
c1ccc2nccnc2c1,161.2302799
O=C1C=CC(=O)c2ccccc12,153.0845856
C[C@@H](O)CO,245.1596087
C=C1CCOC1=O,201.5489882
BrCC[C@@](C#N)(c1ccccc1)c1ccccc1,190.7790512
C1CCC(=CC1)N1CCCC1,175.35488
FC(F)(F)S(=O)(=O)OS(=O)(=O)C(F)(F)F,270.0980714
O=Cc1cccc2ccccc12,146.0150692
CN(C)c1ccc(cc1)C(=O)C,153.8683443
CC(C)(C)CC(C)(C)N,218.9830707
C(CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1,168.6493188
Brc1cccc2sccc12,162.9283193
CCO[C@H]1C=Cc2ccccc2N1C(=O)OCC,165.0982454
s1ccc2ccccc12,167.9584314
Cc1cccc(C)c1O,188.3694167
